train_idx,oe_score
462,0.009102967
818,0.009097754
216,0.009091388
897,0.009070805
780,0.009061322
471,0.009056357
849,0.009040458
267,0.009040269
270,0.009036766
717,0.009034398
278,0.009028285
437,0.009018086
794,0.009017479
361,0.009014076
1,0.0090112155
500,0.009011041
449,0.009006698
227,0.008989925
656,0.008986375
701,0.008977598
624,0.008970029
637,0.008968134
123,0.008962394
749,0.008961671
62,0.008961065
105,0.008949438
6,0.008948719
571,0.008944438
791,0.008940517
848,0.008930295
99,0.00892992
831,0.008929529
308,0.008926948
928,0.00891407
143,0.008907026
886,0.008906465
615,0.008906039
485,0.008902654
767,0.00889599
952,0.008887472
640,0.008874483
960,0.008854996
819,0.008853802
172,0.008847464
275,0.008845762
43,0.008843683
654,0.008841157
446,0.008831499
585,0.008827718
131,0.008824398
659,0.008810231
362,0.008808843
537,0.008793772
582,0.008784646
896,0.0087831365
215,0.008780971
254,0.008773704
885,0.008757865
821,0.008757159
625,0.008756341
13,0.008735834
50,0.00872449
812,0.008704211
253,0.008701278
46,0.008697948
731,0.008696945
439,0.008689265
147,0.008688997
732,0.008688717
704,0.008683378
666,0.00868
199,0.008674994
15,0.00867457
844,0.008673001
266,0.0086711645
776,0.008655573
575,0.008644053
474,0.008638625
906,0.008632204
156,0.008624904
427,0.0086222235
488,0.008612356
639,0.008610163
20,0.0086088935
247,0.008607636
535,0.008606228
517,0.008601682
465,0.008601434
761,0.008598617
515,0.008593664
689,0.008585772
326,0.0085852295
416,0.008583531
83,0.008564559
545,0.008549769
303,0.008537126
55,0.008536914
84,0.008536672
487,0.008535807
353,0.008526302
368,0.008524559
705,0.008516866
581,0.008515137
604,0.008511597
135,0.008506478
22,0.008498237
340,0.008494212
98,0.008488022
290,0.008484245
691,0.008483585
153,0.00847968
213,0.008453837
626,0.008453469
630,0.008410427
619,0.008405621
212,0.008399938
200,0.008395114
719,0.008388912
430,0.008386798
657,0.008380615
306,0.008368394
591,0.008365665
0,0.00836325
930,0.008342438
775,0.00833514
44,0.0083322
583,0.008332182
608,0.008331826
688,0.008324486
56,0.008312485
187,0.008311628
820,0.008305618
417,0.008300737
245,0.008299992
718,0.008298396
665,0.008292839
52,0.008286758
309,0.00827845
233,0.008271155
646,0.00827034
709,0.00824574
712,0.0082447035
891,0.008238739
590,0.008216419
954,0.008210645
479,0.008195011
811,0.008193702
980,0.008188982
664,0.008188404
82,0.008185714
350,0.008169054
402,0.008157579
399,0.008148156
151,0.008146966
9,0.008145758
833,0.008141419
396,0.008135743
473,0.008132336
899,0.008125624
30,0.008117582
312,0.00811659
606,0.008099642
328,0.008094353
541,0.0080929855
974,0.008081997
12,0.008080861
603,0.008070017
814,0.008055507
772,0.00803531
822,0.008030334
279,0.008024662
658,0.008019684
163,0.008019664
334,0.008018524
219,0.00799683
412,0.007995199
249,0.007988634
307,0.007982241
693,0.007980072
981,0.007971507
114,0.007959286
268,0.007949071
178,0.007947633
262,0.007941614
739,0.007941594
188,0.007930264
598,0.0079274345
5,0.007917204
800,0.007915266
676,0.007909423
524,0.0079090865
946,0.007904623
124,0.007898316
422,0.007888472
957,0.007875963
973,0.007867666
118,0.007863948
425,0.007840532
783,0.007831419
890,0.007824551
255,0.00782081
698,0.0078130085
26,0.0078054895
628,0.007802198
910,0.007799485
223,0.0077979267
49,0.0077940933
636,0.0077795824
101,0.00777887
734,0.007777757
70,0.007769961
519,0.007766117
950,0.0077573815
914,0.0077515896
789,0.0077453917
707,0.0077426345
758,0.0077294484
971,0.0077053052
260,0.007694801
771,0.007691334
206,0.007688072
871,0.0076788883
530,0.0076725027
435,0.0076517207
609,0.007649101
205,0.007644331
738,0.007621331
296,0.007606095
809,0.0076042484
272,0.0076017277
171,0.0075991214
86,0.0075884797
186,0.0075717126
175,0.0075657764
90,0.0075555122
612,0.007552487
209,0.00755166
576,0.0075345547
317,0.007532944
827,0.0075320825
629,0.007483959
669,0.007479412
273,0.0074786255
829,0.0074733566
846,0.0074508293
258,0.0074095125
341,0.007397882
389,0.0073972335
589,0.0073800352
277,0.0073673585
19,0.007362458
679,0.0073617697
447,0.007338506
934,0.007338163
923,0.007334554
917,0.0073229074
991,0.007311432
692,0.007295993
125,0.0072758873
170,0.0072742556
529,0.007227746
716,0.0072153057
429,0.007199981
587,0.0071974355
682,0.007187228
588,0.007177143
905,0.007177
570,0.007168174
533,0.007166676
311,0.007165657
662,0.007155597
162,0.007134027
543,0.007130424
32,0.0071173767
436,0.007116427
207,0.0071112975
379,0.0070961313
294,0.0070931725
259,0.0070462637
663,0.007038591
394,0.007031304
77,0.0070105614
263,0.007000846
874,0.0069944067
237,0.0069774054
210,0.006970408
287,0.0069361925
645,0.006930682
678,0.0069228113
501,0.0068969796
238,0.006871523
836,0.006865313
161,0.0068502
390,0.006847301
225,0.0068374546
972,0.00680738
333,0.006805763
721,0.0068039587
931,0.00677215
398,0.006759512
900,0.006747881
561,0.0067366124
395,0.0067315744
376,0.0067302124
617,0.006729536
567,0.006724928
374,0.006711681
551,0.0067022974
106,0.0066886945
222,0.00665851
777,0.00663072
858,0.006613209
380,0.0065825
513,0.006575746
74,0.0065333205
468,0.0065324595
482,0.0065208245
964,0.006511702
489,0.0065089474
558,0.006466614
892,0.0064393906
769,0.0063883616
7,0.006333012
370,0.0063292542
121,0.0062733414
559,0.006240065
514,0.006231274
369,0.006192821
977,0.006173827
941,0.006169712
623,0.0061632358
145,0.006141975
127,0.006133418
774,0.006122477
51,0.006005396
673,0.00600157
410,0.00597287
