train_idx,oe_score
179,0.012115964
506,0.012114672
415,0.0120987175
573,0.012080441
444,0.012065515
486,0.012051148
378,0.01203801
168,0.012035928
111,0.012023999
591,0.012005833
450,0.011995005
290,0.011993952
126,0.011983266
342,0.011975361
620,0.011974582
353,0.011971534
231,0.0118926335
227,0.0118560465
248,0.011832049
464,0.011819526
48,0.011794393
484,0.011781589
541,0.011772175
604,0.011734099
185,0.011721978
356,0.011714349
23,0.011697872
275,0.011690213
593,0.011684881
388,0.011680432
190,0.011677721
135,0.011668693
238,0.011668253
169,0.011659873
103,0.011659868
75,0.011657968
324,0.01165339
254,0.011640917
562,0.011628046
247,0.011602556
598,0.011566401
267,0.011545301
260,0.011543799
346,0.011521222
508,0.011505569
341,0.011502034
192,0.011484184
266,0.011476463
109,0.011467451
214,0.011454427
577,0.011454252
186,0.011453779
96,0.01145217
256,0.0114510795
58,0.011449705
269,0.011437978
25,0.011409777
448,0.011405621
2,0.011388774
349,0.011387649
252,0.011386378
548,0.011378195
357,0.011372122
505,0.011371702
130,0.011356942
477,0.011353769
412,0.011342973
212,0.011331766
211,0.011316679
575,0.0113110505
305,0.011300975
367,0.011290022
172,0.011289713
257,0.01127155
177,0.011268712
155,0.011266013
311,0.011258037
50,0.011252119
461,0.011252024
55,0.01121554
97,0.011193336
373,0.011185208
391,0.011162969
83,0.011147587
364,0.011143679
105,0.011115732
210,0.011095789
413,0.011085835
310,0.011081575
336,0.0110664265
45,0.011043105
528,0.011024617
374,0.011005203
319,0.010961236
151,0.010932393
370,0.010929105
131,0.010888488
493,0.010861331
435,0.010851531
107,0.010816874
92,0.010789575
333,0.010779552
90,0.010762555
439,0.010758926
453,0.010729259
386,0.010728071
15,0.010706156
399,0.010691098
502,0.010666803
358,0.010646845
504,0.010635322
161,0.010626231
22,0.010606337
167,0.010584645
443,0.010562388
532,0.010536009
34,0.010533347
611,0.010519514
157,0.010517866
376,0.010515228
397,0.010497764
236,0.010493117
85,0.010462748
72,0.010454721
329,0.010428827
462,0.010426115
592,0.010423701
377,0.010421627
46,0.010413331
99,0.010395727
567,0.010393597
295,0.010386582
590,0.010380555
195,0.0103702005
43,0.0103438515
117,0.010342539
28,0.010308637
164,0.010263408
617,0.0102492785
137,0.010148126
335,0.010142082
545,0.010134469
217,0.010126909
271,0.010119222
52,0.010102506
221,0.010093359
0,0.010089402
543,0.010087115
446,0.010076326
607,0.010068821
36,0.010064482
149,0.010040626
518,0.0100026885
104,0.009994836
240,0.009964748
576,0.009951405
286,0.009901058
315,0.009857456
60,0.009851552
339,0.009846689
233,0.00984282
86,0.009790309
596,0.009780631
608,0.009752401
496,0.009739706
503,0.009735033
234,0.00971254
134,0.009700932
65,0.009696597
568,0.009681792
566,0.009669328
449,0.009637944
309,0.009604388
338,0.009594557
184,0.009591939
63,0.009591014
384,0.009561303
176,0.0095390435
455,0.009493104
147,0.009449718
166,0.009415816
460,0.009412679
165,0.009382778
318,0.009290084
4,0.00926073
288,0.009217342
237,0.009195218
78,0.009190709
427,0.009174954
153,0.009149183
146,0.009128873
243,0.009076535
447,0.009008486
253,0.008998829
351,0.00894191
31,0.00890856
189,0.008878794
77,0.008800155
371,0.008796325
13,0.008768477
123,0.008742624
416,0.008696572
259,0.008655741
213,0.008612987
226,0.008369238
561,0.008246383
526,0.008163878
218,0.00816021
580,0.008025527
87,0.007970775
509,0.007917065
474,0.007870197
433,0.0077950126
523,0.0077266125
494,0.0076404014
586,0.007603019
112,0.006913771
